Date,chtropen,chtrclose,chtrlow,chtrhigh,chtrvolume
2011-07-20,57.7599983215332,58.779998779296875,57.7599983215332,59.04999923706055,421800
2011-07-21,58.72999954223633,59.5099983215332,58.220001220703125,60.0,606500
2011-07-22,59.56999969482422,59.75,59.18000030517578,59.959999084472656,242800
2011-07-25,59.54999923706055,59.119998931884766,58.86000061035156,59.689998626708984,290000
2011-07-26,59.06999969482422,58.9900016784668,58.61000061035156,59.369998931884766,106500
2011-07-27,58.720001220703125,57.349998474121094,57.15999984741211,59.02000045776367,375300
2011-07-28,57.349998474121094,54.7400016784668,54.52000045776367,58.060001373291016,638200
2011-07-29,54.459999084472656,54.0,53.83000183105469,54.459999084472656,460800
2011-08-01,54.0099983215332,53.279998779296875,52.88999938964844,56.16999816894531,535500
2011-08-02,53.439998626708984,50.9900016784668,50.91999816894531,54.400001525878906,849300
2011-08-03,51.0099983215332,51.36000061035156,49.709999084472656,51.9900016784668,585600
2011-08-04,50.68000030517578,47.08000183105469,47.08000183105469,50.68000030517578,1069300
2011-08-05,48.400001525878906,46.060001373291016,43.029998779296875,48.54999923706055,1453800
2011-08-08,45.0,42.060001373291016,41.33000183105469,45.15999984741211,1830200
2011-08-09,42.68000030517578,45.189998626708984,42.459999084472656,45.72999954223633,1320900
2011-08-10,44.400001525878906,44.349998474121094,43.56999969482422,45.68000030517578,583200
2011-08-11,44.33000183105469,46.959999084472656,43.66999816894531,47.790000915527344,838300
2011-08-12,47.290000915527344,47.22999954223633,46.560001373291016,48.209999084472656,545100
2011-08-15,47.59000015258789,49.2599983215332,47.59000015258789,49.56999969482422,766500
2011-08-16,48.81999969482422,48.529998779296875,48.439998626708984,49.810001373291016,552500
2011-08-17,48.72999954223633,48.45000076293945,47.630001068115234,49.66999816894531,588400
2011-08-18,47.47999954223633,45.97999954223633,45.41999816894531,47.93000030517578,510400
2011-08-19,45.459999084472656,46.59000015258789,45.459999084472656,47.650001525878906,624600
2011-08-22,47.54999923706055,45.290000915527344,45.150001525878906,47.93000030517578,342500
2011-08-23,45.33000183105469,47.43000030517578,44.79999923706055,47.59000015258789,984500
2011-08-24,47.209999084472656,47.599998474121094,46.66999816894531,49.540000915527344,611200
2011-08-25,47.9900016784668,46.4900016784668,46.310001373291016,48.13999938964844,291300
2011-08-26,46.16999816894531,47.63999938964844,44.849998474121094,48.06999969482422,357000
2011-08-29,48.09000015258789,49.709999084472656,47.9900016784668,50.0,607700
2011-08-30,49.5099983215332,49.9900016784668,49.0,50.65999984741211,350400
2011-08-31,50.25,49.880001068115234,49.599998474121094,51.68000030517578,395700
2011-09-01,49.9900016784668,49.630001068115234,49.540000915527344,50.849998474121094,396000
2011-09-02,49.130001068115234,48.880001068115234,48.47999954223633,49.599998474121094,234000
2011-09-06,48.0,47.90999984741211,46.93000030517578,48.439998626708984,368400
2011-09-07,48.70000076293945,49.619998931884766,48.689998626708984,50.27000045776367,225800
2011-09-08,49.349998474121094,48.88999938964844,48.650001525878906,49.88999938964844,433900
2011-09-09,48.459999084472656,46.709999084472656,46.40999984741211,48.900001525878906,321400
2011-09-12,46.099998474121094,46.86000061035156,45.83000183105469,47.130001068115234,339200
2011-09-13,47.040000915527344,47.63999938964844,46.63999938964844,48.18000030517578,224400
2011-09-14,48.040000915527344,49.22999954223633,47.7599983215332,49.58000183105469,212800
2011-09-15,49.650001525878906,49.43000030517578,49.06999969482422,50.0,261600
2011-09-16,49.5,49.34000015258789,49.099998474121094,49.95000076293945,249300
2011-09-19,48.619998931884766,49.11000061035156,47.619998931884766,49.349998474121094,184300
2011-09-20,49.31999969482422,49.45000076293945,49.31999969482422,50.18000030517578,222700
2011-09-21,49.380001068115234,48.15999984741211,48.15999984741211,50.11000061035156,160600
2011-09-22,46.95000076293945,46.27000045776367,45.689998626708984,47.709999084472656,187600
2011-09-23,46.099998474121094,47.58000183105469,46.099998474121094,47.68000030517578,218700
2011-09-26,47.880001068115234,49.209999084472656,46.540000915527344,49.349998474121094,253300
2011-09-27,50.119998931884766,50.04999923706055,49.560001373291016,51.22999954223633,252300
2011-09-28,50.66999816894531,49.20000076293945,48.9900016784668,51.27000045776367,376200
2011-09-29,49.93000030517578,48.119998931884766,47.15999984741211,50.79999923706055,331500
2011-09-30,47.27000045776367,46.84000015258789,46.70000076293945,47.849998474121094,241600
2011-10-03,46.58000183105469,43.66999816894531,43.65999984741211,47.34000015258789,519700
2011-10-04,43.09000015258789,45.099998474121094,41.84000015258789,45.119998931884766,562700
2011-10-05,45.279998779296875,46.59000015258789,44.81999969482422,46.779998779296875,389000
2011-10-06,46.459999084472656,47.18000030517578,46.040000915527344,47.630001068115234,190600
2011-10-07,47.470001220703125,46.630001068115234,46.52000045776367,47.93000030517578,110900
2011-10-10,47.52000045776367,48.650001525878906,47.5099983215332,49.0,134200
2011-10-11,48.16999816894531,48.439998626708984,48.060001373291016,48.93000030517578,187200
2011-10-12,48.63999938964844,49.08000183105469,48.63999938964844,49.47999954223633,144400
2011-10-13,48.61000061035156,48.56999969482422,48.119998931884766,49.0099983215332,134600
2011-10-14,49.189998626708984,49.040000915527344,48.77000045776367,49.439998626708984,69800
2011-10-17,48.599998474121094,49.0,48.540000915527344,49.290000915527344,112900
2011-10-18,49.33000183105469,50.2599983215332,48.91999816894531,50.59000015258789,205600
2011-10-19,50.150001525878906,48.779998779296875,48.65999984741211,50.47999954223633,281100
2011-10-20,48.79999923706055,49.0,47.79999923706055,49.38999938964844,196900
2011-10-21,49.63999938964844,49.75,48.90999984741211,50.099998474121094,172900
2011-10-24,49.97999954223633,50.41999816894531,49.54999923706055,50.599998474121094,263900
2011-10-25,50.459999084472656,49.63999938964844,49.130001068115234,50.689998626708984,283900
2011-10-26,50.18000030517578,50.220001220703125,49.56999969482422,50.5099983215332,347300
2011-10-27,50.95000076293945,49.58000183105469,49.27000045776367,51.97999954223633,505500
2011-10-28,49.439998626708984,45.58000183105469,45.150001525878906,49.439998626708984,1241400
2011-10-31,45.290000915527344,45.939998626708984,45.290000915527344,47.209999084472656,790700
2011-11-01,45.2400016784668,46.849998474121094,43.97999954223633,47.79999923706055,865700
2011-11-02,47.0,48.189998626708984,46.97999954223633,48.27000045776367,720700
2011-11-03,48.70000076293945,50.65999984741211,48.34000015258789,50.79999923706055,672900
2011-11-04,50.65999984741211,52.709999084472656,50.65999984741211,53.15999984741211,673300
2011-11-07,52.36000061035156,52.849998474121094,51.470001220703125,52.91999816894531,422700
2011-11-08,52.939998626708984,53.45000076293945,52.72999954223633,53.849998474121094,225600
2011-11-09,52.27000045776367,51.22999954223633,51.0,53.369998931884766,217900
2011-11-10,51.86000061035156,52.689998626708984,51.11000061035156,52.7599983215332,231600
2011-11-11,53.349998474121094,53.61000061035156,52.970001220703125,54.06999969482422,302400
2011-11-14,53.45000076293945,52.45000076293945,52.18000030517578,53.45000076293945,354100
2011-11-15,52.310001373291016,53.18000030517578,52.310001373291016,53.380001068115234,442500
2011-11-16,52.25,51.5,51.459999084472656,53.61000061035156,461300
2011-11-17,51.4900016784668,52.20000076293945,51.4900016784668,52.650001525878906,380900
2011-11-18,52.310001373291016,52.90999984741211,51.810001373291016,53.150001525878906,387900
2011-11-21,52.22999954223633,52.06999969482422,51.68000030517578,52.84000015258789,354500
2011-11-22,52.02000045776367,52.459999084472656,51.9900016784668,52.93000030517578,267900
2011-11-23,52.15999984741211,50.97999954223633,50.77000045776367,52.38999938964844,295700
2011-11-25,50.90999984741211,51.849998474121094,50.90999984741211,52.31999969482422,210100
2011-11-28,53.09000015258789,52.75,52.540000915527344,53.09000015258789,473700
2011-11-29,52.83000183105469,52.63999938964844,52.29999923706055,53.029998779296875,577500
2011-11-30,54.119998931884766,52.869998931884766,52.849998474121094,54.349998474121094,1685600
2011-12-01,52.790000915527344,52.810001373291016,52.36000061035156,53.38999938964844,391000
2011-12-02,52.619998931884766,53.08000183105469,52.52000045776367,53.27000045776367,521400
2011-12-05,53.2599983215332,52.040000915527344,51.720001220703125,53.58000183105469,389400
2011-12-06,51.7400016784668,52.970001220703125,51.720001220703125,53.02000045776367,268900
2011-12-07,53.08000183105469,52.939998626708984,52.56999969482422,53.310001373291016,323000
2011-12-08,52.709999084472656,51.16999816894531,51.0,52.86000061035156,144000
2011-12-09,51.209999084472656,52.939998626708984,51.209999084472656,53.0,310000
2011-12-12,52.209999084472656,52.810001373291016,51.790000915527344,52.97999954223633,215100
2011-12-13,53.400001525878906,52.66999816894531,52.470001220703125,53.970001220703125,190600
2011-12-14,52.97999954223633,52.540000915527344,51.869998931884766,53.220001220703125,304700
2011-12-15,53.18000030517578,53.099998474121094,52.66999816894531,53.650001525878906,355000
2011-12-16,53.619998931884766,54.52000045776367,53.45000076293945,55.18000030517578,2165100
2011-12-19,54.25,52.7400016784668,52.5099983215332,54.68000030517578,439900
2011-12-20,55.75,55.41999816894531,54.59000015258789,56.209999084472656,1534400
2011-12-21,55.29999923706055,55.599998474121094,54.88999938964844,55.900001525878906,439400
2011-12-22,55.790000915527344,55.7400016784668,55.5099983215332,56.02000045776367,322300
2011-12-23,55.7400016784668,56.29999923706055,55.650001525878906,56.599998474121094,833400
2011-12-27,56.36000061035156,56.13999938964844,55.9900016784668,56.43000030517578,280600
2011-12-28,56.22999954223633,55.959999084472656,55.029998779296875,56.22999954223633,232500
2011-12-29,56.189998626708984,56.880001068115234,56.06999969482422,57.27000045776367,701000
2011-12-30,57.029998779296875,56.939998626708984,56.54999923706055,57.470001220703125,222300
2012-01-03,57.52000045776367,57.189998626708984,57.0,57.790000915527344,792200
2012-01-04,57.0,56.810001373291016,56.70000076293945,57.63999938964844,379900
2012-01-05,56.77000045776367,56.97999954223633,56.130001068115234,57.0,571700
2012-01-06,56.9900016784668,56.619998931884766,56.25,56.9900016784668,274100
2012-01-09,56.75,56.75,56.31999969482422,56.91999816894531,341700
2012-01-10,57.0,56.65999984741211,56.4900016784668,57.380001068115234,434700
2012-01-11,56.540000915527344,56.150001525878906,56.119998931884766,57.119998931884766,362200
2012-01-12,56.709999084472656,57.459999084472656,56.22999954223633,57.63999938964844,1292200
2012-01-13,57.45000076293945,56.959999084472656,56.86000061035156,57.650001525878906,350100
2012-01-17,57.369998931884766,56.970001220703125,56.779998779296875,58.380001068115234,454000
2012-01-18,56.90999984741211,56.439998626708984,56.20000076293945,56.97999954223633,153100
2012-01-19,56.43000030517578,56.970001220703125,56.43000030517578,57.470001220703125,425500
2012-01-20,56.939998626708984,57.0099983215332,56.5,57.220001220703125,286900
2012-01-23,57.0099983215332,57.0,56.04999923706055,57.290000915527344,539500
2012-01-24,56.470001220703125,56.63999938964844,56.380001068115234,57.369998931884766,510300
2012-01-25,56.529998779296875,57.709999084472656,56.529998779296875,57.75,594800
2012-01-26,58.16999816894531,58.4900016784668,57.97999954223633,59.11000061035156,658500
2012-01-27,58.09000015258789,57.61000061035156,57.470001220703125,58.470001220703125,559600
2012-01-30,57.18000030517578,56.83000183105469,56.599998474121094,57.2400016784668,344100
2012-01-31,57.11000061035156,57.63999938964844,56.91999816894531,57.689998626708984,193500
2012-02-01,57.959999084472656,58.279998779296875,57.959999084472656,58.689998626708984,312800
2012-02-02,58.47999954223633,57.79999923706055,57.560001373291016,58.689998626708984,154400
2012-02-03,58.099998474121094,58.16999816894531,58.0,58.52000045776367,321600
2012-02-06,57.95000076293945,58.310001373291016,57.779998779296875,58.61000061035156,94900
2012-02-07,58.2599983215332,57.84000015258789,57.619998931884766,58.2599983215332,199000
2012-02-08,57.90999984741211,58.119998931884766,57.84000015258789,58.15999984741211,391400
2012-02-09,58.2599983215332,58.790000915527344,58.04999923706055,58.880001068115234,570700
2012-02-10,58.439998626708984,58.59000015258789,58.18000030517578,58.7599983215332,431700
2012-02-13,59.040000915527344,59.970001220703125,58.63999938964844,60.150001525878906,677400
2012-02-14,59.93000030517578,60.02000045776367,59.369998931884766,60.439998626708984,277300
2012-02-15,60.439998626708984,62.220001220703125,60.25,62.310001373291016,911600
2012-02-16,62.310001373291016,62.5099983215332,61.900001525878906,62.5099983215332,454000
2012-02-17,62.400001525878906,62.849998474121094,62.11000061035156,63.0099983215332,247900
2012-02-21,62.91999816894531,62.70000076293945,62.41999816894531,63.02000045776367,177300
2012-02-22,62.91999816894531,62.720001220703125,62.15999984741211,63.27000045776367,195900
2012-02-23,62.58000183105469,63.5,62.560001373291016,63.599998474121094,205200
2012-02-24,63.59000015258789,63.43000030517578,62.869998931884766,63.849998474121094,257800
2012-02-27,63.0099983215332,63.56999969482422,61.439998626708984,64.38999938964844,462000
2012-02-28,63.70000076293945,63.560001373291016,63.0,63.88999938964844,416700
2012-02-29,63.25,63.40999984741211,62.88999938964844,63.81999969482422,359100
2012-03-01,63.29999923706055,63.2400016784668,62.86000061035156,63.790000915527344,236500
2012-03-02,62.900001525878906,62.560001373291016,62.310001373291016,63.40999984741211,192000
2012-03-05,62.54999923706055,62.349998474121094,62.0,63.0099983215332,179200
2012-03-06,61.90999984741211,60.900001525878906,60.45000076293945,62.189998626708984,293600
2012-03-07,61.0099983215332,60.540000915527344,60.47999954223633,61.34000015258789,284300
2012-03-08,61.08000183105469,61.040000915527344,60.75,61.599998474121094,317700
2012-03-09,61.36000061035156,61.09000015258789,60.72999954223633,61.38999938964844,461700
2012-03-12,61.209999084472656,62.470001220703125,61.0,62.5,273700
2012-03-13,62.619998931884766,62.88999938964844,62.619998931884766,63.4900016784668,272000
2012-03-14,62.7599983215332,63.11000061035156,62.7599983215332,63.59000015258789,236100
2012-03-15,63.189998626708984,63.4900016784668,62.75,63.84000015258789,214900
2012-03-16,63.599998474121094,63.9900016784668,63.189998626708984,64.06999969482422,375300
2012-03-19,63.7400016784668,63.970001220703125,63.43000030517578,64.08000183105469,220500
2012-03-20,63.54999923706055,63.22999954223633,63.099998474121094,63.61000061035156,285000
2012-03-21,63.040000915527344,64.01000213623047,62.90999984741211,64.16999816894531,235500
2012-03-22,63.68000030517578,64.62999725341797,63.58000183105469,64.76000213623047,316100
2012-03-23,64.98999786376953,64.91000366210938,64.68000030517578,65.31999969482422,531000
2012-03-26,65.16999816894531,64.37000274658203,64.27999877929688,65.31999969482422,287300
2012-03-27,64.52999877929688,63.97999954223633,63.83000183105469,64.87999725341797,145300
2012-03-28,64.06999969482422,63.25,63.02000045776367,64.06999969482422,138400
2012-03-29,62.84000015258789,63.11000061035156,62.790000915527344,63.59000015258789,337000
2012-03-30,63.220001220703125,63.45000076293945,62.70000076293945,63.630001068115234,433100
2012-04-02,63.5,64.37000274658203,63.11000061035156,64.7699966430664,223100
2012-04-03,64.13999938964844,63.0099983215332,62.95000076293945,64.20999908447266,282100
2012-04-04,62.5,61.779998779296875,61.38999938964844,62.560001373291016,376000
2012-04-05,61.52000045776367,62.7599983215332,61.52000045776367,62.970001220703125,245200
2012-04-09,62.20000076293945,61.65999984741211,61.400001525878906,62.34000015258789,219600
2012-04-10,61.75,59.40999984741211,59.040000915527344,62.209999084472656,449000
2012-04-11,59.959999084472656,60.560001373291016,59.47999954223633,60.900001525878906,415200
2012-04-12,60.7599983215332,61.060001373291016,60.209999084472656,61.130001068115234,310100
2012-04-13,61.099998474121094,60.970001220703125,60.689998626708984,61.220001220703125,243300
2012-04-16,61.18000030517578,60.34000015258789,60.15999984741211,61.18000030517578,155500
2012-04-17,60.779998779296875,61.310001373291016,60.709999084472656,61.540000915527344,357600
2012-04-18,61.11000061035156,61.15999984741211,60.72999954223633,61.2599983215332,194000
2012-04-19,61.099998474121094,61.45000076293945,60.79999923706055,61.4900016784668,275200
2012-04-20,61.650001525878906,61.959999084472656,61.540000915527344,62.279998779296875,231300
2012-04-23,61.849998474121094,60.20000076293945,60.119998931884766,61.869998931884766,486900
2012-04-24,60.130001068115234,60.16999816894531,59.83000183105469,60.77000045776367,244200
2012-04-25,60.72999954223633,60.630001068115234,60.349998474121094,60.93000030517578,368600
2012-04-26,60.61000061035156,60.95000076293945,60.41999816894531,61.13999938964844,293900
2012-04-27,61.02000045776367,60.41999816894531,60.349998474121094,61.380001068115234,313400
2012-04-30,60.470001220703125,60.470001220703125,60.18000030517578,60.7400016784668,209100
2012-05-01,60.38999938964844,61.02000045776367,60.279998779296875,61.400001525878906,644400
2012-05-02,60.93000030517578,62.2400016784668,60.93000030517578,62.560001373291016,350900
